4734	4891	13
6093	4133	19
12	8277	13
215	3229	16
2987	1321	1
120	2054	9
7536	6519	18
592	7225	9
14	10398	24
123	3821	7
11124	6586	3
225	8012	21
171	3707	8
103	9272	10
110	7979	1
14	9598	15
105	10194	26
109	6798	9
22199	2052	9
101	8411	7
668	2663	6
118	9375	7
317	750	2
4163	6717	27
19090	2099	17
14	8468	7
185	8818	13
406	6695	8
592	5206	10
105	7097	12
145	2928	25
809	2571	21
12210	7945	14
103	4759	5
129	669	27
457	4715	0
110	9579	9
119	6288	23
140	8591	8
264	6674	0
446	7361	5
143	1536	5
170	4689	17
8586	3289	5
1058	1424	6
103	7644	8
4440	7321	45
556	9061	6
1	3345	3
109	9984	3
104	5938	13
1994	1637	18
102	5437	1
149	1853	19
1464	2313	22
10851	4469	9
2156	6059	12
414	5921	7
25465	2715	13
381	9393	4
14	9821	7
166	904	2
972	2633	5
58	7155	29
101	8284	5
4214	3014	2
118	7902	27
101	1564	8
909	6686	0
4110	144	9
183	5496	3
127	4908	5
25229	343	31
24037	5642	2
898	7881	16
1163	9014	0
107	7750	12
119	7740	11
124	2126	8
968	3590	2
140	6699	8
14908	1482	9
5211	9492	17
1017	7313	1
594	6390	3
806	9883	36
119	4918	16
120	8010	7
135	9974	1
17471	5572	1
259	8879	18
178	1065	1
246	8577	5
574	9674	2
253	8792	4
118	4791	10
1122	1796	10
3117	10028	17
102	5562	3
316	202	6
12	1370	18
19777	2139	7
11792	4132	9
1793	6213	16
2352	835	23
12	3960	6
318	3788	0
152	4546	8
119	3314	4
1320	1130	28
235	9211	20
181	6463	19
139	1382	25
229	2020	14
105	2644	11
156	8143	0
232	7970	9
151	3699	1
1775	7138	2
7	4941	11
23172	10397	3
194	4499	24
147	6519	14
115	5601	33
134	2225	8
853	2579	5
15694	6883	16
19871	6488	26
871	9628	23
8	2797	7
1394	6502	12
139	4453	5
244	2212	4
333	9731	7
153	6565	23
129	3284	19
204	1551	0
14803	6478	0
241	8333	7
230	3971	17
105	3768	21
115	3287	11
12	2517	14
1083	70	11
11126	897	23
2309	5198	12
2990	6727	4
1124	8554	6
499	5356	8
101	1374	15
214	6782	5
123	5103	7
344	3866	19
14	5405	7
15729	9515	0
5349	3042	1
5804	9965	3
14	1396	19
219	3409	23
157	10003	35
12	181	29
121	5024	9
102	636	26
3011	3097	3
231	5344	8
15864	9430	15
473	9982	22
933	1650	10
12	6589	14
12	4095	4
167	10579	1
113	5521	2
101	4893	17
102	4529	4
201	8314	4
101	657	25
446	8394	8
12	8506	6
15060	5864	15
206	7595	6
12988	3741	0
775	7093	14
14	8690	10
14	7418	22
354	7749	22
316	456	3
823	2089	0
187	1966	21
101	4570	17
153	6343	9
134	10128	2
114	4851	10
347	3666	17
296	7237	23
302	4614	5
8083	7968	12
4254	5251	19
122	3040	24
2080	7549	27
203	6762	23
2342	5460	6
27864	6957	4
25456	4905	0
122	43	17
9	4971	30
14	8892	12
12	3127	20
129	9113	3
9815	10438	15
12	1779	13
194	9908	5
162	6284	15
104	955	6
4675	5309	31
1436	9921	1
721	21	10
349	4016	2
152	8491	23
284	3304	7
135	9567	30
14	2642	16
133	3098	4
6411	7566	25
16	8756	2
522	8378	10
12073	2578	0
210	3926	18
8	1192	14
101	4309	1
510	702	7
12	2276	39
563	6934	10
104	2878	9
104	9046	3
1320	4577	18
2500	2368	19
568	5550	5
5713	5184	1
110	6255	20
12	94	5
120	1388	9
920	3201	21
110	807	5
383	9458	11
124	5542	4
1682	4131	18
103	5461	6
855	9596	8
101	2036	1
242	4174	4
14	3327	24
103	3164	1
566	2614	8
14	9808	18
108	9420	14
113	4789	12
544	146	3
117	10448	11
145	1490	9
20947	3946	15
16827	3867	30
423	9461	24
102	1789	10
3276	1446	15
14	8834	53
239	286	18
199	757	3
176	4783	6
102	3129	19
1621	9983	5
534	9454	12
149	5976	6
8235	9331	19
626	5261	6
194	115	10
14	6397	16
14	10522	11
14	4665	9
12	1652	15
3091	5337	21
12	2715	8
12	6136	7
101	4178	3
456	5095	15
469	8348	8
2842	8127	10
128	6588	25
9652	949	5
105	8918	13
1770	27	3
429	7339	14
14	8607	4
110	2630	2
108	10223	6
1475	9620	5
122	2020	7
15655	6536	7
16274	157	6
163	2852	3
211	6033	1
559	3666	7
214	1684	12
25587	1341	3
102	3418	25
4789	6519	28
12	2724	37
27233	10550	9
352	7023	0
6044	1293	14
284	8301	7
14	5845	23
934	7917	30
14	7135	12
9	2659	13
1180	6471	0
1012	6530	28
101	8499	14
157	9607	20
109	8261	2
101	1907	3
101	189	1
139	5605	1
155	3460	11
101	6672	12
131	10555	18
2131	6837	0
106	2117	7
156	8261	0
983	3510	7
102	6188	36
25553	10306	8
14	6675	22
248	10037	8
101	148	7
3937	10579	7
201	9649	24
22018	6082	4
13	6726	18
20499	5682	13
270	6649	12
172	3366	44
400	1640	11
699	3369	2
14766	6385	0
117	4345	7
498	8713	8
582	2015	21
1241	4474	0
12	3025	4
8649	895	43
440	9557	44
392	5659	10
102	1975	6
184	6907	10
13606	4954	0
319	8167	4
306	7826	16
159	5065	17
184	7477	8
329	2791	0
104	8511	7
122	7746	16
14	477	17
772	8069	15
116	3521	35
1875	10587	4
114	6706	13
356	9590	36
109	10634	1
107	6350	3
306	6207	24
104	8859	13
235	6969	0
239	1785	22
101	595	7
1571	3487	13
101	5620	17
11213	210	0
105	304	18
707	4490	41
257	1603	2
1063	3425	1
530	5507	8
119	3830	14
204	1384	0
12	8221	4
111	655	25
146	3861	10
444	1543	21
1156	8908	1
101	8312	22
490	8405	9
197	5527	4
16	9557	16
1228	4385	9
105	8987	3
12	6526	4
286	4814	8
6607	568	0
128	8467	3
101	5136	25
3357	9991	11
3583	7195	7
102	5977	16
2199	8146	5
425	9383	13
117	6064	7
514	9897	0
119	5012	21
228	8202	4
119	4278	9
167	5150	1
3742	8202	2
9	7660	9
281	6149	2
10277	447	11
13814	8354	5
3518	4609	16
170	3125	5
334	5088	0
12	5974	3
135	375	3
1235	9172	7
19766	2670	25
166	7176	30
112	5205	4
188	8107	24
58	8755	12
111	6912	8
7730	9062	11
134	1401	13
7979	8339	12
14	1498	23
23862	10678	13
14	2357	16
1911	10367	2
2550	687	22
985	6993	15
115	6559	15
14	1009	9
1513	6899	19
102	1721	2
256	10383	8
8096	10025	15
2036	3982	22
102	8441	15
1380	6248	9
1213	10438	16
229	7877	27
15306	10346	13
122	2440	8
295	244	3
14	4569	11
101	7417	12
126	6174	34
116	5725	7
109	4448	7
465	1305	8
199	4702	9
588	5890	17
1299	6022	4
274	6344	18
281	5831	9
127	1318	6
4989	2806	1
105	7517	25
365	3960	15
1235	6526	3
136	392	9
223	6781	10
606	3118	37
196	859	4
278	2627	9
134	3003	6
155	8516	23
101	4469	1
622	3028	13
225	1548	15
1952	7357	0
12	9593	8
106	2509	21
247	5573	5
254	1439	0
110	6119	19
108	10464	3
101	6641	26
4355	4452	29
159	3782	4
101	9015	4
218	8243	5
112	5176	10
1113	4664	7
2064	1454	7
340	9812	18
111	3274	16
108	4483	3
15879	6065	7
14	2135	14
119	9085	10
104	4146	16
465	4379	0
477	7037	1
13286	8621	4
157	2374	28
132	1215	5
202	2339	17
26861	5209	10
660	8778	5
124	359	6
282	9391	16
262	9558	41
1351	2240	4
9	8782	27
282	461	1
22703	5484	25
302	10472	9
14	4732	21
101	6187	43
102	8477	7
810	491	28
102	9939	5
23389	8374	3
116	1425	13
102	1885	10
1304	1230	11
590	557	9
12	9726	10
10348	10280	6
129	7132	21
12	5145	17
120	322	9
152	7062	44
143	1516	6
111	10664	1
6128	4855	1
16757	10697	0
175	648	0
104	2815	6
255	6840	16
12	1395	20
103	2864	6
4580	7140	15
142	9889	20
12	6645	7
24218	849	12
1401	411	14
568	8896	5
677	2110	11
9497	9487	8
1354	9478	8
133	5431	16
5320	219	3
2311	6467	16
14	6587	29
122	7305	17
149	4560	9
368	10471	13
3800	7278	24
577	6728	41
786	972	22
5240	7535	10
14	7036	29
608	5779	39
114	4795	3
111	2118	21
9549	9575	5
112	7259	8
102	9020	10
121	3597	25
111	5312	6
8	9604	4
104	3154	14
101	6835	29
8	8002	26
1064	4709	5
484	3358	46
814	3062	18
8286	3728	5
1671	4088	18
3955	676	3
168	8920	29
8751	2454	34
590	5610	4
1562	5377	4
147	9846	13
103	1880	3
1081	10606	23
126	3717	8
293	667	20
233	6330	3
3692	7476	26
198	2161	15
321	10674	8
14	9845	21
13765	5402	0
4512	3103	43
102	691	17
155	457	9
184	7706	1
162	7237	22
14	1466	12
820	3952	13
289	3443	0
120	8969	3
14	6460	31
24343	2321	5
283	4613	22
126	5840	40
114	4347	1
6124	10078	9
101	9723	3
1417	3903	12
23197	1220	9
504	8284	6
276	9062	8
160	3904	4
5847	9058	9
12308	2628	0
147	7222	5
233	3995	3
133	4281	16
215	9086	4
163	1454	1
24209	8452	14
105	1018	7
101	4785	16
118	2675	3
20914	8625	17
7955	4932	8
16759	809	4
14	9227	46
1050	2670	14
365	6490	30
1215	476	11
171	10258	3
14	8857	11
26805	10393	6
152	5251	3
766	9408	13
103	9183	14
14	1241	6
190	7649	0
2218	6611	14
102	8437	14
373	9543	7
6027	4831	24
102	7126	12
162	2511	12
218	10102	4
457	2406	13
133	10545	8
530	1419	19
228	8101	3
17971	4652	4
123	925	45
14	3831	19
146	4630	30
1107	7860	15
112	9968	24
104	7254	20
3919	3951	2
117	10393	22
22325	3624	16
1357	5729	1
115	5848	3
420	10035	7
129	10516	7
383	9203	2
129	606	17
425	513	13
1204	8115	19
8187	2997	42
2274	2072	2
104	2358	2
939	5443	13
107	4845	3
114	1619	7
999	3867	15
14	7612	27
105	1469	3
161	7301	6
1439	6931	16
182	794	7
14	10106	5
17537	2589	11
190	7974	0
112	7509	12
408	6660	1
255	3442	8
11344	372	0
1612	10154	21
405	7267	22
190	9163	0
294	7901	23
122	9763	21
1	6284	38
5776	7039	19
16502	2853	6
557	1641	3
225	9189	29
214	6747	2
18841	1583	11
123	5124	2
26285	6770	25
9	267	21
14	9886	13
13044	6482	6
1003	2167	0
152	3559	10
124	8421	8
1186	83	21
1197	8900	8
2617	6813	10
210	9649	17
9047	1545	5
114	5535	13
107	8808	6
3695	9394	5
501	5696	21
27500	9081	25
1322	3686	1
3801	5959	1
13382	6588	9
12	8600	3
12	9814	1
21914	927	47
3564	9207	5
112	177	1
617	2181	32
380	1887	7
101	6101	28
121	7688	23
116	503	4
171	2870	2
193	6560	0
12	2195	3
238	1789	11
16769	4213	5
133	9613	23
103	4737	1
24306	8939	19
370	1526	9
2549	5103	32
209	8135	19
127	6592	33
111	7362	36
2410	4020	4
105	6730	20
120	696	14
657	468	2
146	7403	23
14	6061	12
899	7740	16
1559	3925	0
1533	7273	15
7192	5632	0
1300	8989	24
106	10623	9
1445	4683	14
110	153	10
12	3818	17
1266	5662	2
104	3180	24
274	6736	11
104	6702	18
568	3261	7
3495	1221	30
256	7517	2
363	5309	41
755	7569	16
175	247	0
8	7056	18
101	9383	11
7466	9164	0
14	10631	12
131	487	25
14	6240	23
118	4933	6
1182	4398	8
109	4537	8
148	6049	7
101	8397	3
1624	7851	4
2673	6491	38
8	665	21
2636	7034	1
114	3936	12
125	1234	25
285	6512	4
149	3788	6
270	8524	19
1991	5631	1
1561	7605	14
1501	5902	15
7003	5307	10
388	5661	0
125	5883	15
116	3689	7
239	6080	11
364	9801	4
1433	3250	5
101	5441	4
102	9738	10
1472	4811	0
14923	2111	1
26246	5544	12
58	2071	42
113	9792	4
289	3531	0
12	8525	13
227	10027	44
12250	7509	14
6214	3590	13
126	4610	32
134	4424	6
287	8632	2
751	5780	14
131	2403	2
259	2647	10
145	8162	3
208	6526	9
12	9733	25
436	9737	6
1095	9944	7
865	662	7
117	448	26
18822	7652	8
133	6497	3
103	3590	6
1119	1718	27
21216	3247	37
626	8894	26
9969	3772	2
5539	6153	5
2448	4421	16
2327	6507	7
1051	10195	0
133	10189	21
22367	4733	11
1450	223	0
19704	3171	29
14	1989	12
1090	3686	0
113	3624	14
8890	4241	6
132	8742	7
14	7554	13
8907	7091	24
106	8885	20
108	7931	13
668	3127	18
10294	6198	36
125	9428	4
13179	6137	14
111	9714	19
618	1962	4
6047	9625	7
148	7405	12
13515	6402	1
151	1067	11
573	6364	6
166	7064	17
14	3663	19
7758	4266	22
1404	1381	1
211	8654	7
1195	7768	16
8	7638	2
857	2210	7
1220	7082	15
101	5320	2
128	1646	9
627	7415	19
621	5279	40
237	5761	1
260	4249	14
102	4075	6
475	7850	3
111	9361	25
8055	6999	37
265	1902	3
8475	5979	19
452	104	19
165	5722	6
158	8851	3
102	6669	6
430	560	8
174	8632	11
106	2007	5
347	9000	8
14	5220	8
406	10393	5
101	3398	7
155	7452	2
130	2989	10
389	6616	7
609	6845	11
132	1035	4
132	3882	1
221	8613	7
4460	8898	3
365	2626	14
206	5017	4
191	3064	14
166	8829	7
163	693	13
195	7847	2
101	6304	7
19018	4663	4
702	6780	19
27542	5665	24
236	9958	20
945	3076	8
8940	1965	9
103	5318	5
14453	781	7
18146	1122	3
108	350	22
25626	1369	9
300	6962	9
193	7135	0
149	8419	8
133	9697	13
845	1082	6
20362	8302	4
867	5431	10
166	656	2
1802	6791	0
1814	1431	3
1435	3122	8
1849	1176	16
218	8768	4
134	4288	20
460	3891	24
1088	9514	13
131	2730	6
284	9150	6
605	10433	0
12	9966	1
129	5101	27
3332	2997	0
6479	3862	39
216	9570	4
20016	9929	9
101	7915	2
114	4296	2
292	4038	10
423	9479	20
26075	319	13
14	6582	39
150	4267	8
301	1521	17
17	10487	13
13387	10601	6
9	9682	21
215	1994	10
2933	3230	7
115	6185	11
149	4452	8
138	1401	21
17979	3403	17
116	4133	1
13085	5948	10
175	572	1
101	1543	25
153	2260	3
114	5282	10
101	2829	2
3178	1030	11
408	112	3
296	2181	46
593	9479	30
21658	9718	11
201	684	9
1782	10252	20
124	1944	2
1965	10011	23
252	7181	19
122	7804	6
2493	6674	12
129	2245	17
4562	5563	2
777	3232	10
119	4909	1
145	3106	8
334	5137	0
1202	8462	6
132	135	1
260	8765	6
3316	2300	0
331	8539	12
151	9824	1
383	6862	15
14	4364	5
135	6564	26
8889	4565	5
174	1374	9
1436	7668	7
1930	8293	13
26592	4795	15
382	10508	4
107	1876	26
4243	6669	20
103	5103	30
12	8513	12
245	1456	7
2266	1366	1
105	393	6
187	5097	46
119	1495	36
146	7557	8
184	8194	22
5076	4568	11
203	58	6
415	7453	11
10115	6999	22
12	6598	4
288	7137	13
128	5096	18
21	7410	15
12	5051	38
3652	10050	5
168	1644	19
141	2620	31
148	6979	21
574	10559	0
338	5089	12
150	1805	10
1191	3700	16
170	2279	13
310	5196	4
222	9838	12
182	9766	27
146	6772	39
138	1400	1
248	2220	2
27800	1004	3
102	10286	12
125	9687	21
1270	1231	27
111	1407	13
935	6771	2
136	6576	8
427	6202	1
27999	7556	0
9	7039	23
386	1107	2
8694	9939	20
170	9928	3
109	3259	8
4160	10263	0
162	2783	7
253	10474	2
102	4610	30
509	2596	4
8859	4983	20
3671	821	5
102	2798	5
116	9382	22
1616	5255	3
105	6829	13
129	10435	12
3031	6325	2
177	2779	19
152	9439	9
106	10038	1
103	8518	3
14	3425	14
12	7906	10
200	8335	4
18196	5720	30
103	6757	1
1620	1674	14
2084	8072	4
394	4267	0
102	4071	7
22751	4386	7
105	7118	7
211	2574	6
298	1264	6
14	9322	14
221	5099	3
1119	10072	15
17255	6934	9
18836	3378	41
113	5953	18
12	4521	7
117	10208	12
109	3708	8
6013	9698	1
21089	5273	12
101	5186	21
163	10213	36
22407	1732	10
224	10503	1
191	3551	17
10733	3127	5
124	7356	9
22484	4253	11
1102	8428	5
525	5388	14
607	5201	1
5941	9925	3
1032	9230	3
102	3587	15
114	3974	1
107	6103	2
453	10506	0
513	8373	0
8	3957	3
106	7004	3
2153	6581	9
14	1024	9
106	497	14
110	4817	19
189	3287	14
418	10221	7
14	555	23
103	8171	1
118	8197	6
216	1411	0
2741	5158	4
703	4546	7
181	3278	3
283	4698	15
179	6724	50
8	6228	3
346	10470	8
1937	1754	10
13	2685	10
136	531	1
9000	2067	11
5213	9517	0
5738	10125	20
255	1476	4
227	9750	4
132	7075	10
278	1234	26
8	7230	11
58	10561	17
687	10638	27
860	5807	8
14	4007	26
165	1273	7
807	6301	4
202	8214	7
452	6634	23
57	9313	22
14	9480	16
102	8588	1
20418	9474	3
114	1609	2
242	5361	2
14	3895	39
115	5125	6
257	1883	2
119	2501	16
434	6278	12
239	4378	39
576	2535	13
161	7902	21
129	10510	2
1048	7506	4
150	5122	10
14769	773	4
320	9837	10
1030	7272	1
211	8782	30
165	7641	6
22378	940	12
9	3583	3
105	6433	21
142	10035	3
24952	270	0
14	1774	15
219	2599	21
14	2339	20
194	10116	23
247	1688	9
153	4385	35
2111	2575	0
566	5447	9
4781	7093	7
167	3008	16
101	9126	2
9424	5882	10
102	8431	11
102	4360	16
160	7293	19
998	8834	18
106	5104	10
2	998	6
21816	2448	4
1710	8068	12
740	7899	10
6758	2605	0
204	1719	0
5513	5562	6
2245	9404	28
15214	1972	11
133	3946	20
131	9868	23
117	8199	8
14	5007	13
108	5944	15
393	7686	11
12	9804	4
221	10500	27
12	1575	23
328	7518	14
14	863	34
101	2312	28
194	6348	9
888	8714	9
377	10402	3
358	3761	13
16004	2717	23
14	4139	7
409	7831	8
122	6646	12
104	7043	7
160	2458	7
262	5501	7
271	7855	0
102	801	6
102	4781	14
132	1482	11
107	1651	24
205	6841	2
1635	9214	23
131	10622	33
16	5646	1
143	3100	7
155	5435	8
101	6146	2
107	671	6
169	9676	10
180	9487	1
241	3703	7
341	5035	3
12213	46	6
1863	6428	7
3297	900	20
136	5312	34
859	6630	11
24240	3518	7
105	8707	3
8	9190	40
124	4349	10
1132	6881	2
446	4701	3
960	6531	5
102	1382	2
2565	6459	0
18821	7054	23
7727	8486	19
13	4599	5
859	7975	25
155	6810	9
4035	5448	0
28272	8623	8
113	6223	3
710	2531	17
12	8002	10
102	10060	7
58	812	5
115	9115	32
102	6724	27
102	1831	20
11818	2055	0
5056	9429	1
143	4501	4
7752	6632	13
202	8497	5
14	7948	16
24334	6483	9
2438	10675	16
476	6656	19
3406	2321	30
3896	687	10
15396	4232	4
117	1998	3
1986	9324	18
2022	8173	8
12	4013	8
106	2131	3
10618	1756	11
14	8387	12
945	612	6
13	3243	39
567	10655	3
1079	4410	2
233	10277	3
1111	6445	6
101	6703	14
102	1029	8
628	7260	30
305	6496	10
1040	8380	0
2543	3947	0
105	6925	13
8884	4293	1
14	3590	14
152	7772	11
137	3897	20
396	5963	11
1166	7007	1
725	2637	8
136	5140	23
194	4870	20
17490	3177	14
152	2654	3
148	7333	5
346	10403	20
114	3744	23
123	9776	24
5595	9926	4
144	5826	5
162	3248	17
2908	8261	25
169	2341	16
133	3684	16
14	10311	23
110	9205	2
20326	6339	27
12	1740	15
420	1513	11
425	8732	1
1275	2121	7
387	4926	22
547	265	20
1621	3341	19
2372	8782	34
194	4123	37
127	9527	11
112	1487	8
390	5839	38
117	5470	46
112	198	10
177	668	2
209	8526	2
5424	3356	14
12	4681	5
1742	3748	13
22970	9059	5
12	1518	19
1434	6527	5
103	2989	1
148	6572	7
102	10061	19
928	75	5
101	6412	6
101	929	11
1032	74	4
866	10609	7
174	4594	5
14	9262	6
18933	641	2
165	3867	8
12787	3151	0
3120	10169	2
5386	484	21
27310	5511	32
120	635	4
175	343	0
122	7243	32
159	9623	3
641	8789	0
7647	507	9
337	10093	0
2726	1390	3
3322	549	11
4471	9945	9
12	9571	13
210	10261	33
13716	315	6
121	7833	17
8	1584	23
14	1061	14
327	1441	1
14	3844	11
21798	6738	3
105	7146	20
20722	1648	1
124	5148	1
177	344	19
14	526	16
111	8090	9
2230	6350	13
175	912	0
871	8644	8
1265	5842	27
101	2721	3
799	993	0
491	6118	22
105	4073	8
4140	5303	10
8089	4584	5
160	9910	24
164	3258	11
172	101	5
26497	8216	3
1277	7258	35
141	5172	17
14	9295	9
22698	3233	9
14	4710	16
5399	9866	15
19713	6000	17
151	2155	28
1163	2018	21
3602	43	7
102	2060	2
577	7022	16
27602	347	19
102	813	7
115	7179	10
2463	7870	4
745	8811	4
21936	1324	11
14	6883	31
103	5807	1
327	3591	6
972	9305	9
129	3907	26
103	9615	26
377	1800	10
126	1816	7
27189	521	14
3400	7584	0
101	1389	12
5852	8651	5
164	7253	9
18304	3525	12
136	5051	26
19566	1887	10
377	7681	13
117	1385	24
476	5192	15
12	1289	10
12	9570	25
106	3908	33
102	5058	5
101	7082	9
101	3560	3
101	2598	1
178	6396	10
3849	10136	22
105	10692	11
16152	9947	0
7323	10272	1
9	18	1
954	113	21
122	9040	9
18767	2583	19
1721	186	17
136	4945	22
270	393	4
752	7276	32
16	9550	1
190	7742	0
303	6429	11
134	8677	17
143	7890	8
141	3409	12
111	8183	7
139	2099	27
3889	5431	12
2292	290	0
129	2434	8
2435	7138	1
101	9225	15
8	6097	17
552	7345	3
123	2459	5
471	6368	15
5736	9048	3
101	2634	27
164	10676	0
121	3960	23
23635	6309	30
336	4876	7
435	2319	13
123	3218	7
14	6997	52
326	773	1
101	6691	15
9	369	11
3541	6810	27
220	545	5
28264	3037	2
25404	4588	0
128	6984	26
789	5776	24
666	8702	5
255	8745	28
264	6826	0
14	741	8
236	6083	17
1981	3262	6
4564	5749	1
13828	5454	0
113	9833	2
135	2984	11
105	1634	3
137	4595	4
168	6862	19
146	643	2
101	8420	5
179	6993	8
633	9801	7
263	509	4
463	598	3
886	364	19
12	9450	11
153	9906	16
24572	8150	15
112	525	11
14	9537	13
22881	5998	13
2755	2003	7
14	4078	7
766	9430	9
446	418	37
106	9657	8
489	5315	5
11529	4176	5
1337	5521	29
23555	5056	2
374	3100	5
103	9920	8
350	549	16
118	5098	22
426	150	15
248	7983	7
133	6473	17
120	2480	13
334	8083	20
14	4619	30
143	2010	27
25713	9136	0
8	119	19
301	3829	19
749	5748	39
558	5437	7
101	1842	5
2165	5883	18
9231	1849	2
235	6550	0
130	7028	5
1422	3144	12
116	377	9
5268	8250	10
11405	5676	4
507	5270	3
152	7558	5
917	832	21
892	9176	4
275	1482	21
204	1991	0
8870	5330	21
1154	8037	5
24482	5999	10
184	6041	17
239	473	2
2716	7329	17
385	6767	15
2177	8665	12
722	1363	9
22206	5235	17
101	5402	7
2440	8576	23
119	9399	18
17	10279	13
7529	9450	0
14	2486	8
18079	8907	16
122	4805	23
104	2724	42
556	834	6
2062	8903	0
12687	1575	24
144	10204	24
3184	3062	19
14	6489	10
12	3348	12
110	1356	9
204	1280	0
129	820	20
550	3381	9
571	4419	0
119	7954	6
25618	7741	0
6896	3057	0
24725	1508	6
26432	2068	15
881	5123	11
106	8709	15
182	1114	8
12743	4722	7
167	2166	4
555	358	2
1494	5978	31
691	8469	3
160	5354	2
1660	886	20
136	5805	19
110	4842	11
16951	4533	7
2124	867	12
154	2792	11
309	626	4
346	7219	9
127	1444	10
101	6514	2
101	9140	28
344	8913	5
137	2761	16
104	4562	2
205	4328	7
101	1750	13
274	7016	2
126	6592	9
14	3549	20
154	1216	12
158	5615	29
1186	6326	1
112	639	14
3008	7235	10
235	7192	0
1573	3967	3
101	9010	10
265	9183	3
111	1547	7
212	7893	6
234	2458	6
103	1531	2
167	1630	3
102	3568	7
278	2284	9
3323	6653	15
12	7440	22
3548	4281	12
307	2963	14
110	751	5
12	6878	20
701	3648	10
113	8411	1
468	4310	1
198	7290	8
158	8328	2
1580	8118	34
102	2175	19
13622	1075	12
101	6064	9
16	9553	10
16813	6530	10
363	2384	4
1428	1138	35
105	7703	5
103	5945	12
6148	8707	0
226	462	11
1700	8277	6
1185	1328	17
9	714	10
102	7235	34
11584	842	3
12	1851	13
236	123	12
2306	2713	0
105	435	10
3028	1260	2
155	4975	6
140	7321	36
824	6118	21
273	1960	23
2746	7454	6
2097	6364	8
103	6837	1
291	4405	4
120	6912	6
12	4829	13
12	849	5
18078	9249	10
398	7634	2
148	7033	25
107	3150	7
26313	2058	7
566	6324	20
106	4593	33
101	4059	16
104	4635	6
8	267	18
178	7396	7
13631	5038	0
14	5880	11
13328	4135	0
106	3690	3
312	7374	17
170	4111	35
111	10403	11
359	131	8
102	572	8
104	6588	21
1415	10134	5
111	7043	16
2729	10040	4
125	8291	25
237	9047	17
14	5183	11
208	513	1
1668	5863	15
286	1837	6
2185	2223	4
14	9203	14
232	2337	5
14	3959	26
108	3563	6
602	4636	0
107	7328	17
159	5921	21
7499	10489	11
490	2970	17
247	3975	10
182	7834	11
103	4371	6
103	5944	24
1629	2874	0
14	1559	9
3552	1533	1
4696	4800	19
142	5934	15
105	9270	2
956	2471	14
27778	3555	7
113	5553	11
5442	2484	4
7814	10551	9
102	2429	22
1189	572	5
12	5846	10
110	6309	17
1993	5122	17
1264	1967	9
133	3607	1
12	369	28
123	1129	12
114	4116	3
111	456	16
4985	6703	22
7959	8033	2
14	6506	38
195	3253	12
718	8350	0
127	10115	26
267	8959	6
463	5384	19
709	3366	33
171	502	1
6718	2910	6
162	9550	22
28307	5032	37
102	2655	10
387	3917	2
17318	5944	10
24912	6925	21
261	7628	11
367	9906	12
5407	3976	16
160	5350	3
160	3659	14
2804	6023	7
160	6153	4
4939	3657	6
3698	10115	9
106	9671	12
1173	6279	9
695	546	21
124	1987	1
1176	7941	2
124	6058	21
1455	3834	13
145	6396	1
113	3995	4
154	6348	8
115	3476	8
117	9330	11
594	10606	39
120	6430	38
748	9364	15
14	5378	35
214	10192	6
115	9041	10
1436	523	11
2139	7724	0
17	8032	11
117	6100	6
12	9811	15
110	874	2
113	6330	4
127	3346	41
163	1478	1
719	9177	14
1362	7129	31
185	6389	21
3049	7210	12
106	10315	1
101	7097	3
488	4666	21
162	10120	2
23269	2412	7
26915	8116	12
2840	7546	3
105	2040	15
14	9535	9
282	1897	6
103	1527	3
151	3888	2
1482	10273	15
166	4454	4
102	5863	32
12	3487	15
119	7804	25
422	9754	13
14	4851	12
14798	3556	16
2788	3018	0
23960	8338	18
146	2973	21
139	10218	3
14389	1656	1
15255	9514	28
10161	4989	8
7359	8496	18
1398	306	10
384	5186	1
141	1004	23
118	8286	5
190	7561	0
419	566	5
9	5470	48
150	7283	22
6242	10133	1
14	8106	32
1502	7169	20
125	5466	36
110	9991	3
8566	10532	3
120	6644	42
2954	1697	31
6541	101	0
2305	9268	5
302	833	28
26431	2265	10
103	944	7
747	10590	4
194	10096	4
12	3094	9
666	4683	2
125	8873	12
134	7288	17
317	806	2
137	10184	3
14	338	8
105	9307	12
241	4390	15
12	7742	11
105	1493	3
110	4520	12
154	10276	3
103	2869	8
20571	2724	34
3153	2471	5
320	10581	22
15116	2100	14
1443	6433	48
9	7745	12
193	6927	0
23934	1951	1
12241	3896	7
681	3457	24
122	8288	11
6313	8329	5
731	9881	12
135	7197	3
792	2801	39
111	9637	17
101	8439	15
101	10041	13
12	4713	35
155	1668	19
21496	2493	12
5467	1436	1
108	9124	19
429	6695	27
261	1482	28
729	7346	17
2253	6770	9
1169	320	25
5460	3146	13
839	10371	17
413	2976	20
140	7339	28
12	7453	3
102	3096	14
125	1994	9
426	9569	2
18700	2421	7
426	7746	0
5961	6748	28
971	715	10
1273	2520	5
339	10612	13
151	1886	21
416	441	7
12	1044	4
193	6600	0
450	9427	9
101	4502	2
18504	9787	11
127	4131	5
237	5846	3
127	2702	8
4408	6742	28
413	9548	16
651	9877	15
1015	9883	9
1174	45	9
142	2702	10
259	482	7
316	7467	5
105	2161	28
872	5748	7
222	625	8
123	7587	1
27150	1761	17
696	3244	10
178	1195	13
449	10189	34
252	6264	16
2040	6864	11
168	8949	1
506	10102	0
134	4728	4
118	4497	12
143	6025	3
682	4712	23
